,Balance,CreditScore,Age,Tenure,EstimatedSalary,DaysLastTransaction,Geography,Gender,MembershipType,HasCrCard,Exited
5518,0.0,628.0,39.0,6.0,134441.6,44.0,France,Male,FullAccess,False,False
5519,133237.21,678.0,43.0,1.0,111032.79,41.0,France,Male,Savings,True,True
5520,142105.35,570.0,61.0,6.0,45214.04,11.0,Netherlands,Female,Savings,True,False
5521,166115.42,815.0,37.0,1.0,67208.3,50.0,Netherlands,Male,Savings,True,False
5522,81070.34,817.0,37.0,6.0,80985.88,49.0,Netherlands,Female,Savings,True,False
5523,0.0,717.0,37.0,4.0,167573.06,8.0,Netherlands,Male,Savings,True,False
5524,123835.52,641.0,53.0,0.0,160110.65,30.0,France,Female,FullAccess,False,False
5525,123401.43,624.0,51.0,10.0,100000.325,16.0,Netherlands,Male,Savings,True,False
5528,0.0,645.0,32.0,4.0,97628.08,4.0,France,Male,FullAccess,False,False
5529,133936.04,691.0,34.0,8.0,91359.79,59.0,France,Male,FullAccess,True,False
5530,114543.27,638.0,34.0,6.0,97755.29,16.0,France,Male,Savings,True,False
5531,119794.67,705.0,31.0,3.0,182528.44,46.0,France,Female,Savings,False,False
5532,0.0,720.0,33.0,9.0,142956.48,16.0,Netherlands,Male,FullAccess,True,False
5533,0.0,652.0,44.0,4.0,10789.3,69.0,Spain,Male,Savings,True,False
5535,157138.99,648.0,32.0,8.0,190994.48,43.0,Germany,Female,OnlineBank,True,True
5536,0.0,636.0,45.0,3.0,159463.8,27.0,Netherlands,Male,FullAccess,True,False
5537,136733.24,527.0,41.0,10.0,57589.29,27.0,Germany,Female,Savings,True,False
5538,82498.14,717.0,28.0,9.0,40437.67,53.0,Germany,Female,FullAccess,False,False
5539,0.0,614.0,39.0,3.0,56459.45,79.0,Netherlands,Male,Savings,False,False
5540,80090.93,652.0,37.0,0.0,39920.0,77.0,France,Male,Savings,True,True
5541,83739.32,587.0,51.0,3.0,148798.45,22.0,Spain,Male,Savings,True,False
5542,181166.44,682.0,37.0,2.0,63737.19,29.0,Netherlands,Male,Savings,True,True
5543,130588.82,710.0,38.0,3.0,154997.64,29.0,Netherlands,Male,Savings,True,False
5544,0.0,507.0,37.0,6.0,100000.325,39.0,France,Male,FullAccess,True,False
5545,94126.67,609.0,33.0,6.0,93718.16,46.0,Germany,Male,Savings,False,False
5546,0.0,786.0,32.0,9.0,100000.325,45.0,France,Male,FullAccess,True,False
5547,148045.68,688.0,38.0,7.0,175479.92,33.0,France,Male,Savings,True,True
5548,0.0,710.0,38.0,2.0,96.27,48.0,Netherlands,Male,FullAccess,True,False
5549,0.0,779.0,33.0,3.0,30804.68,29.0,Spain,Male,FullAccess,True,False
5550,0.0,733.0,44.0,6.0,197193.49,12.0,France,Female,Savings,False,False
5551,72835.56,583.0,26.0,10.0,96792.15,41.0,Netherlands,Female,FullAccess,True,False
5552,0.0,652.0,41.0,3.0,132719.8,67.0,Netherlands,Male,FullAccess,True,False
5553,123212.08,666.0,37.0,3.0,112157.31,19.0,Netherlands,Male,FullAccess,True,False
5554,0.0,620.0,38.0,5.0,38015.34,20.0,Netherlands,Male,FullAccess,True,False
5555,0.0,614.0,39.0,6.0,164018.98,0.0,Spain,Male,FullAccess,True,False
5556,119501.88,652.0,40.0,6.0,46774.94,51.0,Italy,Male,FullAccess,True,False
5557,144550.83,700.0,39.0,5.0,189664.43,29.0,Germany,Female,FullAccess,True,False
5559,119984.07,850.0,36.0,5.0,191535.11,51.0,Germany,Male,Savings,True,True
5560,0.0,564.0,35.0,4.0,158937.55,57.0,France,Male,Savings,True,False
5561,0.0,771.0,56.0,2.0,100000.325,21.0,Spain,Female,Savings,True,True
5562,121490.05,620.0,42.0,9.0,29296.74,11.0,Netherlands,Male,Savings,True,False
5563,91897.8,652.0,46.0,5.0,54394.28,72.0,Spain,Male,Savings,True,False
5564,139443.75,609.0,39.0,2.0,9234.06,76.0,Netherlands,Male,Savings,True,False
5565,144961.97,683.0,35.0,5.0,26796.73,0.0,Netherlands,Male,Savings,False,False
5566,126041.02,633.0,42.0,3.0,11796.89,15.0,Germany,Male,Savings,False,False
5567,69459.05,652.0,37.0,1.0,128461.29,23.0,Germany,Male,Savings,True,False
5568,0.0,693.0,37.0,7.0,14278.18,2.0,Netherlands,Male,FullAccess,True,False
5569,0.0,709.0,36.0,0.0,46811.77,42.0,Netherlands,Male,FullAccess,True,False
5570,109196.66,569.0,35.0,2.0,109393.19,71.0,Netherlands,Male,OnlineBank,True,True
5571,134168.5,684.0,38.0,3.0,3966.5,68.0,Spain,Female,OnlineBank,True,True
5572,0.0,565.0,34.0,6.0,63173.64,24.0,France,Male,Savings,True,False
5573,0.0,681.0,29.0,8.0,66367.33,78.0,Italy,Male,Savings,True,False
5574,0.0,503.0,37.0,9.0,16274.67,24.0,Italy,Female,FullAccess,True,False
5575,0.0,652.0,40.0,2.0,180553.48,9.0,France,Male,FullAccess,True,False
5576,0.0,652.0,65.0,4.0,107563.16,83.0,Netherlands,Male,Savings,True,True
5577,0.0,652.0,62.0,5.0,100000.325,24.0,Netherlands,Female,Savings,True,False
5579,0.0,686.0,22.0,8.0,142331.85,44.0,Netherlands,Male,FullAccess,False,False
5580,0.0,616.0,30.0,2.0,199099.51,31.0,Spain,Male,FullAccess,True,False
5581,0.0,652.0,67.0,5.0,85890.16,15.0,Netherlands,Male,FullAccess,True,False
5582,0.0,534.0,38.0,3.0,143938.27,75.0,Netherlands,Male,Savings,False,False
5583,0.0,695.0,31.0,8.0,131644.41,21.0,Netherlands,Female,Savings,False,False
5584,0.0,579.0,31.0,9.0,112395.98,29.0,Netherlands,Male,FullAccess,True,False
5586,150355.35,816.0,37.0,2.0,100000.325,28.0,Germany,Female,FullAccess,True,False
5587,0.0,730.0,37.0,5.0,124364.63,14.0,France,Female,FullAccess,True,False
5588,133489.12,593.0,35.0,6.0,78101.29,29.0,Netherlands,Female,FullAccess,True,False
5589,105489.31,715.0,37.0,9.0,143096.49,45.0,Netherlands,Female,Savings,True,True
5590,60205.2,775.0,25.0,5.0,14073.11,87.0,Netherlands,Male,FullAccess,True,False
5591,0.0,539.0,38.0,5.0,47388.41,54.0,Netherlands,Male,FullAccess,True,False
5592,0.0,576.0,19.0,5.0,72306.07,55.0,Italy,Male,FullAccess,False,False
5593,0.0,617.0,50.0,7.0,184839.7,53.0,Spain,Male,Savings,True,True
5594,0.0,688.0,40.0,6.0,47886.44,8.0,France,Male,Savings,True,False
5595,0.0,608.0,33.0,4.0,130474.03,14.0,Italy,Male,Savings,False,False
5596,0.0,597.0,35.0,9.0,73181.39,0.0,Spain,Male,OnlineBank,True,True
5597,112333.63,670.0,42.0,6.0,65706.86,14.0,France,Male,Savings,True,False
5598,116936.81,652.0,57.0,7.0,104379.36,24.0,Netherlands,Female,Savings,True,False
5599,117721.02,652.0,50.0,5.0,192146.63,7.0,Netherlands,Female,Savings,False,True
5600,165896.22,786.0,37.0,7.0,66977.68,30.0,Italy,Male,FullAccess,True,False
5601,153656.85,704.0,44.0,9.0,158742.81,60.0,Netherlands,Female,Savings,True,False
5602,94164.0,796.0,50.0,5.0,189414.74,23.0,France,Female,Savings,True,False
5603,0.0,598.0,39.0,1.0,159130.32,71.0,Spain,Male,Savings,True,False
5604,0.0,602.0,49.0,5.0,97640.2,52.0,France,Male,Savings,False,False
5606,125396.24,492.0,52.0,8.0,10014.72,47.0,Netherlands,Female,Savings,True,True
5607,104405.54,641.0,41.0,7.0,17384.21,35.0,Netherlands,Male,OnlineBank,True,False
5608,133801.49,518.0,27.0,1.0,100000.325,19.0,France,Female,Savings,True,False
5609,0.0,623.0,40.0,4.0,100000.325,56.0,Spain,Female,OnlineBank,True,False
5610,0.0,733.0,28.0,5.0,12761.16,67.0,Netherlands,Female,FullAccess,False,False
5611,100047.33,625.0,42.0,5.0,93429.95,56.0,Germany,Male,Savings,True,False
5612,109848.6,759.0,31.0,5.0,42012.55,14.0,Netherlands,Female,Savings,True,False
5614,0.0,512.0,46.0,3.0,56408.14,13.0,Spain,Female,FullAccess,True,False
5615,95947.76,520.0,29.0,8.0,4696.44,33.0,Netherlands,Female,Savings,True,False
5617,137638.69,626.0,43.0,4.0,130442.08,78.0,Netherlands,Male,Savings,True,True
5618,0.0,656.0,38.0,10.0,136521.82,0.0,France,Male,Savings,True,False
5619,0.0,652.0,41.0,7.0,199108.88,16.0,Netherlands,Male,FullAccess,True,False
5620,0.0,553.0,31.0,6.0,124596.63,58.0,France,Male,FullAccess,False,False
5621,0.0,569.0,44.0,4.0,134394.78,52.0,Netherlands,Female,FullAccess,False,False
5622,89416.99,670.0,38.0,10.0,144275.39,44.0,Netherlands,Male,Savings,False,False
5623,0.0,586.0,42.0,6.0,123410.23,13.0,Netherlands,Male,FullAccess,True,False
5624,0.0,652.0,45.0,1.0,143298.06,70.0,Netherlands,Female,Savings,True,False
5625,143262.04,508.0,60.0,7.0,129562.74,19.0,Netherlands,Female,Savings,True,False
5626,119656.45,624.0,35.0,7.0,4595.05,28.0,Netherlands,Female,FullAccess,True,False
5627,132954.64,654.0,29.0,4.0,146715.07,14.0,France,Male,Savings,True,False
5628,105206.7,681.0,44.0,3.0,163558.36,22.0,Netherlands,Male,FullAccess,True,False
5631,0.0,632.0,40.0,5.0,199674.83,29.0,France,Male,Savings,True,False
5632,73348.56,644.0,44.0,5.0,157166.79,89.0,France,Male,Savings,True,True
5633,0.0,821.0,28.0,2.0,100000.325,39.0,Netherlands,Male,FullAccess,True,False
5634,0.0,754.0,38.0,2.0,3524.69,85.0,France,Female,FullAccess,False,False
5635,116320.68,568.0,27.0,1.0,45563.94,29.0,Netherlands,Female,Savings,False,False
5636,0.0,584.0,33.0,3.0,59103.13,28.0,France,Male,FullAccess,False,False
5637,0.0,549.0,29.0,8.0,189558.44,16.0,France,Female,FullAccess,True,False
5638,0.0,729.0,38.0,7.0,45779.9,51.0,France,Female,FullAccess,False,False
5639,0.0,523.0,61.0,8.0,21859.06,14.0,Italy,Male,Savings,True,False
5640,0.0,477.0,24.0,2.0,100000.325,69.0,Germany,Female,FullAccess,False,True
5641,0.0,675.0,42.0,2.0,8567.18,36.0,Netherlands,Male,FullAccess,True,False
5642,0.0,782.0,41.0,5.0,132943.88,42.0,Spain,Female,Savings,True,False
5643,0.0,616.0,36.0,5.0,12916.32,24.0,Spain,Female,Savings,True,True
5644,100565.94,738.0,37.0,8.0,128799.86,3.0,Spain,Male,Savings,True,False
5645,190305.78,717.0,37.0,5.0,99347.8,86.0,Spain,Female,Savings,True,True
5646,118536.4,526.0,35.0,9.0,40980.87,54.0,Netherlands,Female,Savings,True,True
5647,127649.64,660.0,19.0,5.0,40368.65,29.0,France,Male,Savings,True,False
5648,165358.77,525.0,35.0,7.0,94738.54,16.0,Netherlands,Male,Savings,False,False
5649,0.0,629.0,29.0,6.0,88842.8,22.0,Italy,Male,FullAccess,True,False
5650,78249.53,652.0,36.0,10.0,136934.91,74.0,Netherlands,Female,Savings,True,False
5651,125193.96,521.0,61.0,0.0,109356.53,23.0,Germany,Female,Savings,True,False
5652,0.0,691.0,29.0,9.0,199635.93,55.0,Netherlands,Female,FullAccess,False,False
5653,154007.21,687.0,41.0,2.0,158408.23,53.0,Netherlands,Female,Savings,True,False
5654,133214.88,677.0,37.0,3.0,95936.84,22.0,Italy,Male,FullAccess,True,False
5655,146202.93,695.0,63.0,1.0,126688.83,26.0,Italy,Male,Savings,True,True
5656,0.0,663.0,27.0,9.0,150850.29,66.0,Netherlands,Female,FullAccess,True,False
5657,90963.49,496.0,37.0,0.0,27802.0,2.0,France,Male,Savings,False,False
5658,0.0,747.0,41.0,9.0,32430.94,69.0,Italy,Male,Savings,True,True
5659,0.0,546.0,52.0,2.0,137332.37,78.0,France,Female,Savings,True,True
5660,114386.85,706.0,68.0,4.0,28601.68,13.0,Netherlands,Male,Savings,True,False
5661,0.0,472.0,26.0,5.0,108411.66,52.0,France,Female,FullAccess,True,False
5663,0.0,850.0,38.0,2.0,9015.07,44.0,Italy,Female,FullAccess,True,False
5664,137260.78,667.0,71.0,4.0,94433.08,5.0,Netherlands,Male,Savings,False,True
5666,124447.73,652.0,60.0,7.0,141364.62,22.0,Netherlands,Male,Savings,True,True
5667,0.0,672.0,34.0,8.0,100000.325,18.0,Netherlands,Female,FullAccess,True,False
5668,0.0,667.0,42.0,7.0,108348.94,3.0,Netherlands,Male,Savings,False,True
5669,135310.41,648.0,37.0,5.0,171668.2,29.0,Italy,Male,Savings,False,False
5670,0.0,652.0,37.0,8.0,67364.42,47.0,France,Male,FullAccess,True,False
5671,0.0,743.0,73.0,6.0,107867.38,9.0,France,Female,FullAccess,False,False
5672,0.0,619.0,29.0,5.0,194310.1,29.0,France,Male,FullAccess,True,False
5673,139393.19,639.0,34.0,5.0,33950.08,36.0,Netherlands,Male,Savings,False,False
5675,104258.8,766.0,26.0,3.0,428.23,7.0,France,Female,Savings,True,False
5676,0.0,749.0,26.0,6.0,100000.325,29.0,France,Female,FullAccess,True,False
5677,113447.01,652.0,37.0,5.0,82084.3,81.0,Netherlands,Male,Savings,True,False
5678,0.0,630.0,33.0,5.0,64804.59,39.0,Netherlands,Male,FullAccess,True,False
5679,111063.73,778.0,33.0,4.0,83556.65,48.0,Netherlands,Female,FullAccess,True,False
5681,82766.43,529.0,39.0,2.0,122925.44,16.0,Netherlands,Female,Savings,True,False
5682,0.0,620.0,37.0,9.0,100000.325,53.0,Italy,Male,FullAccess,True,False
5683,104267.7,615.0,61.0,1.0,100000.325,82.0,Netherlands,Female,Savings,True,True
5684,91718.8,735.0,25.0,3.0,28411.23,73.0,Italy,Female,Savings,False,False
5685,63488.7,705.0,47.0,3.0,28640.92,9.0,Spain,Female,Savings,False,True
5686,12459.19,644.0,37.0,6.0,156787.34,80.0,Netherlands,Female,Savings,False,True
5687,159863.9,505.0,37.0,6.0,125307.87,18.0,Germany,Female,FullAccess,False,False
5688,104592.55,471.0,23.0,6.0,131736.23,79.0,Germany,Male,FullAccess,True,False
5689,132088.59,722.0,50.0,4.0,128262.14,15.0,Netherlands,Female,Savings,True,False
5690,0.0,577.0,39.0,4.0,91366.42,32.0,Netherlands,Female,FullAccess,True,False
5691,120654.68,744.0,44.0,5.0,82290.81,29.0,Italy,Male,Savings,True,False
5694,172325.67,660.0,31.0,6.0,45438.38,4.0,France,Female,Savings,False,False
5695,117685.31,787.0,46.0,7.0,93360.35,23.0,France,Male,FullAccess,True,False
5696,0.0,617.0,41.0,7.0,14496.67,28.0,Netherlands,Male,FullAccess,True,False
5698,0.0,682.0,37.0,9.0,103318.44,21.0,Spain,Female,FullAccess,True,False
5699,0.0,684.0,35.0,6.0,100000.325,28.0,Netherlands,Male,Savings,True,False
5700,0.0,447.0,41.0,5.0,197490.39,0.0,France,Male,Sustainable,True,True
5702,0.0,585.0,36.0,7.0,94283.09,37.0,France,Male,Savings,True,False
5703,56228.25,652.0,42.0,8.0,46857.52,29.0,France,Female,Savings,True,False
5704,98792.4,732.0,45.0,6.0,81491.7,59.0,Italy,Female,Savings,True,True
5705,181768.32,628.0,40.0,5.0,129107.97,15.0,Netherlands,Male,FullAccess,True,False
5706,101198.01,682.0,48.0,9.0,49732.9,0.0,Spain,Female,Savings,True,False
5708,0.0,655.0,60.0,3.0,86981.45,9.0,France,Female,FullAccess,True,False
5709,0.0,652.0,39.0,9.0,3740.93,33.0,France,Female,Savings,True,False
5710,139064.06,778.0,34.0,5.0,67949.32,40.0,France,Male,FullAccess,False,False
5711,104508.1,652.0,35.0,2.0,147636.46,5.0,France,Female,Savings,True,False
5712,113948.58,660.0,35.0,9.0,188891.96,76.0,Germany,Male,Savings,True,True
5713,0.0,537.0,47.0,10.0,25482.62,28.0,Netherlands,Male,FullAccess,True,False
5714,0.0,554.0,39.0,10.0,18391.93,7.0,France,Female,FullAccess,True,False
5715,0.0,806.0,31.0,9.0,140168.36,2.0,Netherlands,Male,FullAccess,False,False
5716,117524.72,611.0,37.0,1.0,161064.29,15.0,Germany,Male,Savings,False,False
5717,160389.82,665.0,37.0,5.0,100000.325,3.0,Italy,Female,Savings,False,False
5718,0.0,648.0,37.0,7.0,194238.92,46.0,Netherlands,Female,FullAccess,True,False
5719,125547.53,692.0,27.0,1.0,7900.46,33.0,Netherlands,Male,Savings,False,False
5721,97036.22,696.0,49.0,5.0,152450.84,60.0,Italy,Male,FullAccess,True,True
5722,0.0,681.0,34.0,3.0,55816.2,48.0,France,Male,FullAccess,False,False
5724,102145.13,641.0,40.0,5.0,100637.07,0.0,Netherlands,Male,Savings,True,False
5725,113452.66,507.0,33.0,1.0,142911.99,53.0,France,Female,Savings,False,False
5726,155681.72,688.0,46.0,8.0,26287.21,63.0,Netherlands,Female,Savings,True,False
5727,127475.24,535.0,38.0,8.0,60775.76,80.0,Netherlands,Male,Savings,True,True
5728,0.0,701.0,41.0,10.0,146257.77,21.0,France,Male,FullAccess,True,False
5729,112751.13,488.0,37.0,10.0,28332.0,15.0,France,Male,Savings,True,False
5730,0.0,652.0,37.0,4.0,100919.19,9.0,Netherlands,Female,FullAccess,True,False
5731,144889.18,674.0,45.0,7.0,102591.9,30.0,Italy,Male,Savings,True,True
5732,0.0,538.0,40.0,8.0,25554.4,28.0,Spain,Male,FullAccess,True,False
5733,150126.44,652.0,22.0,7.0,152107.93,42.0,Netherlands,Female,Savings,True,True
5734,69712.74,768.0,37.0,8.0,69381.05,6.0,France,Male,Savings,True,False
5735,0.0,585.0,37.0,4.0,101728.46,18.0,Spain,Male,FullAccess,True,False
5736,0.0,581.0,31.0,3.0,89040.61,86.0,Netherlands,Male,FullAccess,False,False
5737,0.0,682.0,35.0,2.0,16910.98,3.0,Germany,Female,Savings,True,False
5738,119315.75,653.0,38.0,8.0,150468.35,29.0,France,Male,Savings,True,False
5739,89571.59,712.0,30.0,1.0,177613.19,29.0,Netherlands,Female,Savings,True,False
5740,102251.57,620.0,34.0,8.0,120672.09,68.0,Italy,Female,Savings,True,False
5741,118546.71,709.0,42.0,9.0,77142.85,11.0,France,Male,Savings,False,False
5742,0.0,832.0,61.0,2.0,127804.66,3.0,France,Male,Savings,False,True
5743,103257.14,635.0,38.0,0.0,158344.63,73.0,Netherlands,Male,Savings,False,False
5744,0.0,749.0,43.0,1.0,167179.48,29.0,Spain,Female,Savings,True,False
5745,0.0,629.0,32.0,3.0,15404.64,3.0,Netherlands,Male,FullAccess,True,False
5746,150302.84,836.0,41.0,7.0,156036.19,29.0,Spain,Female,Savings,True,False
5747,108653.93,542.0,34.0,8.0,144725.14,7.0,Italy,Male,Savings,False,False
5748,85325.93,645.0,45.0,8.0,22558.74,87.0,Netherlands,Female,Savings,False,False
5749,0.0,844.0,29.0,8.0,147342.03,74.0,France,Female,FullAccess,False,False
5750,135776.36,747.0,37.0,9.0,85470.45,29.0,Germany,Male,OnlineBank,True,True
5751,131411.24,645.0,40.0,6.0,194656.11,6.0,Netherlands,Male,Savings,True,False
5752,0.0,752.0,36.0,3.0,48505.1,10.0,Spain,Male,FullAccess,True,False
5753,0.0,760.0,41.0,6.0,101491.23,31.0,Spain,Female,FullAccess,False,False
5754,106431.97,714.0,45.0,9.0,164117.69,15.0,Germany,Male,Savings,True,False
5755,90305.76,717.0,50.0,9.0,124626.57,2.0,Netherlands,Male,Savings,True,False
5757,148884.47,681.0,32.0,5.0,100000.325,16.0,Italy,Male,FullAccess,True,False
5758,91115.76,652.0,44.0,4.0,24208.84,84.0,Germany,Female,FullAccess,False,True
5759,77373.87,679.0,37.0,8.0,174873.09,25.0,Italy,Female,FullAccess,False,False
5760,104744.89,528.0,23.0,7.0,170262.97,63.0,Italy,Male,Savings,True,False
5761,0.0,710.0,31.0,5.0,112289.06,10.0,Netherlands,Female,FullAccess,True,False
5762,91538.51,733.0,39.0,5.0,93783.0,23.0,Netherlands,Male,Savings,True,False
5763,0.0,724.0,32.0,6.0,150026.79,25.0,France,Female,Savings,True,False
5764,185734.75,652.0,34.0,5.0,102036.82,26.0,France,Female,Savings,True,False
5765,143396.54,520.0,30.0,3.0,898.51,23.0,France,Male,FullAccess,True,False
5767,0.0,579.0,45.0,2.0,11514.39,29.0,France,Female,FullAccess,False,False
5768,154525.7,652.0,36.0,2.0,27468.72,17.0,Italy,Male,Savings,False,False
5769,0.0,570.0,29.0,0.0,37092.43,53.0,France,Female,Savings,True,False
5770,100654.8,631.0,51.0,8.0,171587.9,57.0,Netherlands,Male,Savings,True,False
5772,110934.54,665.0,35.0,8.0,169287.99,50.0,Netherlands,Male,Savings,True,False
5773,113680.54,523.0,36.0,8.0,13197.44,63.0,Netherlands,Female,Savings,False,False
5774,117020.08,652.0,31.0,1.0,54439.53,84.0,Italy,Male,Savings,True,False
5775,145359.99,619.0,49.0,9.0,38186.85,78.0,Netherlands,Female,Savings,True,False
5777,123935.35,608.0,66.0,8.0,65758.19,29.0,Spain,Male,Savings,True,False
5778,0.0,652.0,36.0,0.0,97767.63,90.0,France,Female,FullAccess,True,False
5779,70291.02,684.0,40.0,2.0,115468.84,10.0,Netherlands,Male,Savings,True,True
5780,166031.45,604.0,42.0,10.0,98293.14,63.0,Netherlands,Female,Savings,True,False
5782,0.0,669.0,33.0,8.0,128538.05,20.0,Spain,Female,FullAccess,True,False
5783,0.0,624.0,71.0,7.0,108841.83,29.0,Italy,Male,FullAccess,True,False
5784,0.0,652.0,29.0,2.0,18581.84,7.0,France,Male,FullAccess,True,False
5785,0.0,753.0,37.0,5.0,146821.42,8.0,France,Male,FullAccess,False,False
5786,0.0,588.0,40.0,5.0,100000.325,67.0,France,Male,FullAccess,False,False
5787,97268.1,652.0,26.0,4.0,39356.38,78.0,Italy,Male,FullAccess,True,False
5788,0.0,602.0,42.0,10.0,100000.325,34.0,Netherlands,Female,FullAccess,False,True
5789,76296.81,689.0,37.0,1.0,42364.75,54.0,Germany,Female,Savings,True,True
5790,0.0,486.0,27.0,5.0,28823.04,40.0,Netherlands,Male,FullAccess,True,False
5791,64497.94,809.0,42.0,6.0,182436.81,18.0,Netherlands,Female,OnlineBank,False,True
5792,0.0,562.0,38.0,5.0,115700.2,72.0,Netherlands,Male,Savings,True,False
5793,0.0,763.0,32.0,8.0,16725.53,54.0,Netherlands,Female,Savings,True,False
5794,0.0,669.0,57.0,5.0,56875.76,7.0,Netherlands,Male,FullAccess,True,False
5795,0.0,709.0,39.0,8.0,56214.09,58.0,Netherlands,Male,FullAccess,True,False
5796,0.0,554.0,45.0,4.0,193412.05,4.0,Netherlands,Female,FullAccess,True,False
5797,0.0,699.0,37.0,10.0,83263.04,29.0,Netherlands,Male,FullAccess,False,False
5799,0.0,625.0,45.0,3.0,184474.15,19.0,Netherlands,Female,Savings,True,True
5800,105443.68,599.0,30.0,9.0,121124.53,21.0,Netherlands,Male,Savings,True,False
5801,0.0,584.0,50.0,1.0,100000.325,1.0,Netherlands,Male,Savings,False,True
5802,0.0,499.0,35.0,10.0,10722.54,62.0,Netherlands,Male,FullAccess,True,False
5803,0.0,526.0,38.0,2.0,58010.98,54.0,Netherlands,Male,FullAccess,False,False
5804,86147.46,625.0,35.0,5.0,163440.8,89.0,Netherlands,Female,FullAccess,True,True
5805,96939.06,537.0,38.0,5.0,102606.92,11.0,Spain,Female,Savings,True,False
5806,106758.6,696.0,47.0,1.0,80591.18,12.0,Netherlands,Male,Savings,True,False
5807,112528.65,679.0,33.0,9.0,177362.45,90.0,France,Female,FullAccess,True,False
5808,116563.58,684.0,60.0,2.0,120257.7,47.0,Netherlands,Male,Savings,True,True
5809,0.0,850.0,37.0,4.0,100000.325,27.0,Netherlands,Male,Savings,True,False
5810,0.0,495.0,37.0,7.0,130404.53,36.0,Spain,Female,FullAccess,False,False
5811,141786.78,537.0,38.0,5.0,147797.54,8.0,Spain,Female,Savings,False,False
5812,136416.82,850.0,41.0,3.0,57844.26,23.0,Netherlands,Male,Savings,False,False
5813,0.0,513.0,37.0,5.0,162523.66,43.0,Netherlands,Male,FullAccess,True,False
5814,0.0,618.0,40.0,5.0,54495.82,3.0,Netherlands,Female,FullAccess,True,False
5815,0.0,802.0,41.0,4.0,169183.66,0.0,Germany,Female,FullAccess,False,False
5816,0.0,547.0,43.0,1.0,80262.91,21.0,Netherlands,Male,Savings,False,False
5817,78778.49,613.0,69.0,9.0,8751.59,20.0,Germany,Male,Savings,False,False
5819,0.0,546.0,29.0,5.0,94823.95,30.0,France,Male,Savings,True,False
5820,98459.6,721.0,37.0,5.0,90821.66,55.0,Germany,Male,Savings,False,False
5821,114603.76,671.0,47.0,5.0,153194.32,59.0,Germany,Female,FullAccess,True,True
5822,0.0,652.0,37.0,2.0,100000.325,81.0,Netherlands,Male,FullAccess,True,False
5824,0.0,636.0,37.0,1.0,74048.1,13.0,Italy,Male,OnlineBank,True,True
5825,108004.64,607.0,62.0,8.0,23386.77,18.0,Netherlands,Female,Savings,True,True
