,Balance,CreditScore,Age,Tenure,EstimatedSalary,DaysLastTransaction,Geography,Gender,MembershipType,HasCrCard,Exited,Clusters
4645,0.0,663.0,37.0,8.0,101168.9,8.0,France,Female,FullAccess,True,False,2
4646,120307.58,562.0,29.0,5.0,6795.61,29.0,Netherlands,Female,Savings,True,False,1
4647,0.0,696.0,27.0,5.0,196111.35,52.0,France,Male,Savings,False,False,4
4648,94652.04,850.0,38.0,2.0,171960.76,12.0,Netherlands,Male,Savings,True,False,0
4649,0.0,804.0,71.0,5.0,100000.325,25.0,Netherlands,Female,FullAccess,False,False,5
4650,0.0,782.0,27.0,3.0,143614.01,88.0,Netherlands,Female,FullAccess,True,False,1
4651,93955.83,512.0,37.0,9.0,14828.54,34.0,Germany,Male,FullAccess,True,False,6
4652,67087.69,569.0,36.0,1.0,100000.325,32.0,Italy,Male,Savings,True,False,6
4653,101528.61,597.0,22.0,6.0,70529.0,35.0,Italy,Female,Savings,True,True,2
4654,110824.52,753.0,30.0,1.0,57896.27,23.0,Netherlands,Male,Savings,True,False,0
4655,0.0,430.0,33.0,8.0,69759.91,20.0,Netherlands,Female,Savings,True,False,1
4656,179960.2,756.0,28.0,8.0,89938.08,48.0,Italy,Male,Savings,True,False,6
4657,134006.77,493.0,38.0,5.0,89578.32,52.0,Netherlands,Male,Savings,True,False,0
4658,121532.17,777.0,37.0,10.0,73464.88,2.0,Netherlands,Female,FullAccess,True,False,1
4659,0.0,652.0,38.0,7.0,138542.87,0.0,Netherlands,Female,FullAccess,True,False,1
4660,0.0,702.0,38.0,2.0,161888.63,19.0,Netherlands,Male,Savings,True,False,0
4661,129717.3,551.0,35.0,7.0,86937.2,64.0,Netherlands,Male,FullAccess,True,False,0
4662,94762.16,749.0,22.0,4.0,42241.54,3.0,Netherlands,Male,FullAccess,True,False,0
4663,155196.17,742.0,55.0,5.0,121207.66,12.0,Germany,Male,Savings,False,True,4
4664,129514.99,752.0,29.0,4.0,102930.46,20.0,Netherlands,Male,Savings,True,False,0
4665,113386.36,740.0,57.0,3.0,65121.63,22.0,Netherlands,Female,FullAccess,True,True,1
4666,0.0,576.0,24.0,3.0,78498.04,29.0,Italy,Male,Savings,True,True,6
4667,172196.23,652.0,43.0,3.0,104769.96,27.0,Netherlands,Male,Savings,True,False,0
4668,97612.12,652.0,28.0,5.0,96498.14,29.0,France,Male,Savings,True,False,3
4669,104719.94,685.0,20.0,4.0,38691.34,29.0,Netherlands,Male,FullAccess,True,False,0
4670,0.0,625.0,38.0,7.0,164804.02,79.0,France,Female,Savings,True,False,2
4671,0.0,571.0,37.0,9.0,100000.325,29.0,Germany,Male,OnlineBank,True,True,6
4672,139096.85,550.0,22.0,7.0,129890.94,49.0,France,Female,Savings,True,False,2
4673,140301.72,662.0,72.0,7.0,179258.67,23.0,Netherlands,Female,Savings,False,False,5
4674,0.0,803.0,43.0,3.0,72051.44,50.0,Spain,Male,Savings,True,False,6
4675,0.0,615.0,66.0,7.0,74580.8,5.0,Netherlands,Male,FullAccess,True,False,0
4676,0.0,701.0,23.0,3.0,38960.59,29.0,France,Male,FullAccess,True,False,3
4677,0.0,751.0,29.0,10.0,94951.27,24.0,France,Male,Savings,False,False,4
4678,125725.02,733.0,40.0,5.0,100000.325,14.0,Italy,Male,FullAccess,True,False,6
4679,128289.7,822.0,38.0,6.0,9149.96,69.0,France,Male,OnlineBank,True,True,3
4680,0.0,559.0,46.0,5.0,21006.1,83.0,France,Female,Savings,True,True,2
4681,88826.07,731.0,49.0,4.0,33759.41,29.0,Italy,Female,Savings,True,True,2
4682,143443.61,678.0,37.0,1.0,100000.325,31.0,Netherlands,Female,Savings,True,True,1
4683,0.0,645.0,37.0,9.0,176353.87,17.0,Netherlands,Female,Sustainable,True,True,1
4684,0.0,701.0,29.0,5.0,176943.59,51.0,Netherlands,Male,FullAccess,True,False,0
4685,149134.46,554.0,26.0,8.0,177966.24,1.0,Spain,Male,Savings,True,False,6
4686,124119.54,723.0,30.0,3.0,162198.32,42.0,France,Male,Savings,True,False,3
4687,116822.7,766.0,44.0,3.0,197643.24,31.0,Netherlands,Male,Savings,False,False,4
4688,103219.47,597.0,37.0,1.0,60420.07,85.0,Netherlands,Female,Savings,True,False,1
4689,0.0,574.0,37.0,1.0,70550.0,80.0,France,Male,FullAccess,False,False,4
4690,0.0,780.0,37.0,10.0,100000.325,63.0,Germany,Female,Savings,True,True,2
4691,0.0,672.0,37.0,5.0,64515.5,28.0,Spain,Male,FullAccess,True,False,6
4692,0.0,652.0,38.0,7.0,158580.05,15.0,France,Male,Savings,True,False,3
4693,136555.01,521.0,32.0,2.0,129353.21,5.0,France,Female,FullAccess,True,False,2
4694,0.0,652.0,59.0,5.0,137273.97,24.0,France,Male,Savings,True,False,3
4695,119452.03,669.0,39.0,3.0,171575.54,16.0,France,Male,Savings,True,False,3
4696,0.0,740.0,44.0,9.0,96528.0,25.0,France,Male,Savings,False,True,4
4697,69881.09,462.0,24.0,9.0,64421.02,16.0,Germany,Female,FullAccess,False,False,5
4698,0.0,665.0,37.0,7.0,66548.58,9.0,Netherlands,Female,FullAccess,True,False,1
4699,0.0,655.0,27.0,9.0,100000.325,71.0,Spain,Female,FullAccess,False,False,5
4700,204223.03,463.0,20.0,8.0,128268.39,72.0,Netherlands,Male,Savings,True,False,0
4701,110314.21,652.0,63.0,1.0,37464.0,78.0,Netherlands,Female,FullAccess,True,True,1
4702,163760.82,713.0,48.0,5.0,157381.14,45.0,Netherlands,Female,Savings,False,True,5
4703,141069.18,807.0,31.0,1.0,194257.11,28.0,Netherlands,Female,OnlineBank,True,False,1
4704,151457.88,582.0,52.0,2.0,40893.61,12.0,Italy,Male,Savings,False,False,4
4705,154206.07,704.0,35.0,3.0,40261.49,8.0,Netherlands,Female,FullAccess,True,False,1
4706,89928.99,714.0,26.0,9.0,100000.325,67.0,Italy,Female,Savings,True,False,2
4707,89182.09,628.0,30.0,8.0,13126.9,19.0,Italy,Male,Savings,True,False,6
4708,0.0,652.0,41.0,1.0,165675.01,73.0,Germany,Male,FullAccess,True,False,6
4709,0.0,547.0,44.0,5.0,5459.07,62.0,Italy,Female,OnlineBank,False,True,5
4710,0.0,560.0,27.0,5.0,131919.48,34.0,Italy,Female,FullAccess,True,False,2
4711,117799.28,811.0,31.0,7.0,182372.35,29.0,France,Male,Savings,True,False,3
4712,0.0,584.0,26.0,5.0,147600.54,46.0,Netherlands,Male,FullAccess,True,False,0
4713,0.0,652.0,28.0,1.0,92865.41,29.0,Netherlands,Male,FullAccess,False,False,4
4714,146422.22,680.0,34.0,6.0,67142.97,83.0,Netherlands,Male,Savings,True,True,0
4715,100275.88,721.0,40.0,6.0,138564.48,62.0,Italy,Male,Savings,True,True,6
4716,0.0,850.0,47.0,6.0,187391.02,88.0,France,Male,Savings,True,True,3
4717,147493.89,529.0,32.0,5.0,33656.35,29.0,France,Male,Savings,True,False,3
4718,0.0,622.0,43.0,5.0,100618.17,29.0,Netherlands,Male,FullAccess,True,False,0
4719,0.0,683.0,42.0,8.0,198134.9,2.0,Italy,Female,FullAccess,False,False,5
4720,121823.4,575.0,29.0,4.0,50368.87,18.0,France,Male,FullAccess,True,False,3
4721,0.0,577.0,40.0,1.0,108787.0,11.0,Italy,Female,FullAccess,True,False,2
4722,113688.63,510.0,31.0,0.0,33099.41,85.0,Netherlands,Male,Savings,True,True,0
4723,100471.34,652.0,40.0,7.0,100000.325,30.0,Spain,Female,Savings,True,False,2
4724,100032.52,569.0,28.0,3.0,5159.21,29.0,Germany,Female,Savings,True,True,2
4725,116358.0,822.0,32.0,8.0,108798.36,45.0,Italy,Male,Savings,True,False,6
4726,163549.63,652.0,23.0,4.0,21085.12,16.0,Netherlands,Male,Savings,False,False,4
4727,99183.9,745.0,51.0,5.0,28922.25,26.0,Netherlands,Male,Savings,True,False,0
4728,134177.06,684.0,41.0,1.0,177506.66,31.0,Netherlands,Female,Savings,True,False,1
4729,0.0,635.0,38.0,1.0,90605.05,40.0,Spain,Female,FullAccess,True,False,2
4730,0.0,582.0,30.0,2.0,132029.95,26.0,Netherlands,Male,FullAccess,True,False,0
4731,0.0,613.0,19.0,5.0,176903.35,29.0,Netherlands,Male,Savings,True,False,0
4732,94348.94,795.0,56.0,9.0,29239.29,66.0,Germany,Female,Savings,True,True,2
4733,0.0,659.0,32.0,2.0,153662.88,17.0,France,Female,Savings,True,False,2
4734,0.0,745.0,28.0,5.0,154389.18,69.0,Italy,Female,FullAccess,True,False,2
4735,0.0,604.0,41.0,10.0,166224.39,29.0,Italy,Female,FullAccess,True,False,2
4736,0.0,509.0,32.0,9.0,21646.2,2.0,Netherlands,Male,Savings,True,False,0
4737,185544.36,706.0,29.0,6.0,100000.325,29.0,Germany,Female,Savings,True,False,2
4738,52831.13,619.0,44.0,6.0,112649.22,3.0,Spain,Female,Savings,True,True,2
4739,97750.07,572.0,51.0,8.0,193014.26,14.0,Germany,Male,OnlineBank,True,True,6
4740,114007.5,695.0,36.0,6.0,118120.88,50.0,Netherlands,Male,FullAccess,True,False,0
4741,104308.77,543.0,71.0,1.0,25650.04,0.0,Netherlands,Female,Savings,True,False,1
4742,140236.98,701.0,39.0,9.0,146651.99,17.0,France,Male,Savings,False,False,4
4743,0.0,634.0,25.0,5.0,8227.91,20.0,Italy,Male,FullAccess,True,False,6
4744,75302.85,531.0,42.0,6.0,57034.35,44.0,Spain,Female,FullAccess,False,False,5
4745,0.0,699.0,27.0,1.0,93003.21,41.0,France,Male,FullAccess,True,False,3
4746,104760.82,605.0,37.0,9.0,165574.54,7.0,Netherlands,Female,Savings,True,True,1
4747,0.0,534.0,49.0,7.0,13566.48,40.0,Netherlands,Female,Savings,True,True,1
4748,113693.0,449.0,37.0,1.0,82796.29,37.0,Netherlands,Male,Savings,False,False,4
4749,0.0,622.0,42.0,9.0,100000.325,51.0,Germany,Male,Savings,False,True,4
4750,0.0,714.0,40.0,0.0,62762.12,44.0,France,Female,FullAccess,True,False,2
4751,0.0,712.0,48.0,8.0,183235.33,41.0,Italy,Female,FullAccess,True,False,2
4752,121215.9,783.0,72.0,5.0,105206.48,23.0,France,Female,FullAccess,True,False,2
4753,144677.19,743.0,45.0,10.0,22512.44,45.0,Italy,Male,OnlineBank,True,True,6
4754,115350.63,683.0,36.0,5.0,122305.91,15.0,France,Male,Savings,True,False,3
4755,0.0,654.0,40.0,5.0,173617.09,36.0,Spain,Male,Savings,True,False,6
4756,135179.49,700.0,37.0,1.0,160670.37,52.0,Netherlands,Male,Savings,True,False,0
4757,117551.23,744.0,31.0,0.0,158958.9,73.0,Netherlands,Male,Savings,True,False,0
4758,157404.02,645.0,37.0,1.0,93073.04,83.0,Italy,Male,Savings,True,False,6
4759,77910.23,525.0,37.0,3.0,67238.01,70.0,Netherlands,Male,Savings,True,False,0
4760,0.0,732.0,25.0,0.0,172576.56,39.0,Netherlands,Male,Savings,False,False,4
4761,0.0,721.0,40.0,7.0,122580.48,29.0,Netherlands,Male,FullAccess,True,False,0
4762,179305.09,622.0,32.0,5.0,149043.78,16.0,Netherlands,Male,Savings,True,False,0
4763,150593.59,654.0,31.0,5.0,105218.45,13.0,Germany,Male,FullAccess,True,False,6
4764,0.0,720.0,59.0,6.0,160849.43,29.0,Netherlands,Female,FullAccess,True,True,1
4765,69385.17,850.0,25.0,5.0,100000.325,29.0,Netherlands,Female,Savings,True,False,1
4766,138032.15,667.0,27.0,2.0,166317.71,39.0,Italy,Male,Savings,True,False,6
4767,0.0,620.0,41.0,3.0,137309.06,6.0,Netherlands,Male,FullAccess,True,False,0
4768,0.0,616.0,29.0,9.0,166984.44,19.0,France,Male,Savings,True,False,3
4769,143500.82,637.0,46.0,2.0,166996.46,29.0,Netherlands,Female,Savings,True,True,1
4770,119670.18,710.0,29.0,3.0,188022.44,81.0,Netherlands,Female,Savings,True,False,1
4771,120135.55,786.0,24.0,2.0,100000.325,8.0,Italy,Male,Savings,True,False,6
4772,0.0,651.0,39.0,8.0,137452.57,69.0,Netherlands,Female,Savings,True,False,1
4773,120905.03,530.0,55.0,4.0,123475.88,28.0,France,Female,Savings,False,True,5
4774,0.0,815.0,57.0,5.0,38941.44,38.0,Spain,Female,OnlineBank,False,True,5
4775,102277.52,715.0,34.0,9.0,177852.57,59.0,Germany,Female,Savings,False,True,5
4776,0.0,680.0,42.0,0.0,136377.21,83.0,Italy,Male,Savings,True,False,6
4777,171937.27,652.0,47.0,1.0,65636.92,8.0,Netherlands,Male,Savings,True,False,0
4778,0.0,727.0,47.0,7.0,100000.325,89.0,Netherlands,Male,FullAccess,True,False,0
4779,0.0,806.0,34.0,6.0,100809.99,50.0,Italy,Male,FullAccess,True,False,6
4780,129743.75,603.0,37.0,1.0,100000.325,54.0,France,Male,Savings,True,False,3
4781,0.0,649.0,32.0,1.0,91167.19,27.0,Spain,Male,Savings,False,True,4
4782,151191.31,547.0,41.0,5.0,175295.89,89.0,Netherlands,Male,Savings,True,True,0
4783,102630.13,684.0,32.0,3.0,127433.47,0.0,Netherlands,Male,FullAccess,True,False,0
4784,0.0,695.0,23.0,1.0,141756.32,25.0,Italy,Female,FullAccess,True,False,2
4785,0.0,652.0,31.0,4.0,100000.325,28.0,Italy,Male,Savings,True,False,6
4786,136911.07,839.0,47.0,2.0,168184.62,13.0,Germany,Male,Savings,True,True,6
4787,133299.67,405.0,31.0,5.0,100000.325,11.0,Netherlands,Male,FullAccess,True,False,0
4788,0.0,652.0,39.0,7.0,48378.4,47.0,Italy,Male,FullAccess,True,False,6
4789,0.0,633.0,35.0,10.0,65675.47,75.0,France,Male,FullAccess,True,False,3
4790,0.0,589.0,46.0,9.0,170676.67,57.0,France,Male,FullAccess,True,False,3
4791,133199.71,652.0,37.0,1.0,27366.77,5.0,Netherlands,Female,FullAccess,True,False,1
4792,135506.58,771.0,51.0,5.0,152479.64,16.0,Netherlands,Male,OnlineBank,True,True,0
4793,127154.14,812.0,37.0,2.0,105383.49,8.0,Germany,Male,FullAccess,False,False,4
4794,0.0,539.0,39.0,2.0,48189.94,30.0,Spain,Male,FullAccess,True,False,6
4795,0.0,673.0,41.0,5.0,65657.29,29.0,Netherlands,Male,Savings,True,False,0
4796,0.0,538.0,62.0,3.0,100000.325,36.0,France,Female,Savings,False,True,5
4797,123925.23,575.0,52.0,8.0,111342.66,38.0,Netherlands,Male,Savings,False,True,4
4798,0.0,682.0,41.0,6.0,134158.09,5.0,Italy,Male,FullAccess,True,True,6
4799,0.0,598.0,39.0,5.0,83103.46,20.0,Netherlands,Female,FullAccess,True,False,1
4800,0.0,776.0,30.0,6.0,63908.86,17.0,Netherlands,Male,FullAccess,False,False,4
4801,70417.79,606.0,23.0,10.0,90896.04,29.0,Spain,Female,Savings,False,False,5
4802,111484.88,686.0,38.0,7.0,76076.2,24.0,Netherlands,Male,Savings,True,False,0
4803,146343.98,850.0,38.0,1.0,103902.11,17.0,Spain,Male,Savings,False,False,4
4804,160541.0,642.0,72.0,1.0,142223.94,28.0,Italy,Male,FullAccess,True,False,6
4805,0.0,606.0,27.0,2.0,147533.09,84.0,Netherlands,Male,FullAccess,True,False,0
4806,98993.02,627.0,21.0,5.0,169156.64,13.0,France,Female,Savings,True,False,2
4807,0.0,850.0,37.0,0.0,141242.57,29.0,Netherlands,Male,FullAccess,True,False,0
4808,141827.33,850.0,32.0,9.0,149458.73,18.0,Germany,Male,FullAccess,True,False,6
4809,110054.45,724.0,40.0,6.0,100000.325,5.0,Netherlands,Female,Savings,True,False,1
4810,0.0,579.0,28.0,5.0,176925.69,18.0,France,Male,FullAccess,True,False,3
4811,0.0,727.0,28.0,1.0,40357.39,75.0,Spain,Male,Savings,True,False,6
4812,98088.09,813.0,37.0,5.0,26687.22,17.0,Netherlands,Female,Savings,False,True,5
4813,118317.27,642.0,48.0,9.0,78702.98,77.0,France,Male,Sustainable,False,True,4
4814,0.0,669.0,22.0,10.0,176163.74,29.0,Netherlands,Male,FullAccess,True,False,0
4815,99774.5,652.0,54.0,5.0,4896.11,70.0,Germany,Male,Savings,False,True,4
4816,0.0,774.0,37.0,4.0,114899.13,38.0,France,Female,FullAccess,False,False,5
4817,0.0,735.0,38.0,1.0,92220.12,67.0,France,Female,Savings,False,True,5
4818,133806.54,639.0,27.0,8.0,100000.325,31.0,Netherlands,Female,FullAccess,True,False,1
4819,0.0,738.0,44.0,2.0,43018.82,45.0,Netherlands,Male,FullAccess,True,True,0
4820,0.0,835.0,32.0,5.0,27548.06,2.0,Italy,Male,FullAccess,True,False,6
4821,157622.58,637.0,44.0,0.0,120454.2,1.0,Netherlands,Female,Savings,True,False,1
4822,161651.37,591.0,42.0,9.0,131753.97,8.0,Netherlands,Male,FullAccess,True,False,0
4823,142856.95,723.0,40.0,7.0,38019.74,82.0,Netherlands,Female,FullAccess,False,False,5
4824,111100.98,652.0,44.0,3.0,28144.07,15.0,Germany,Male,Savings,True,True,6
4825,102918.38,733.0,35.0,8.0,45959.86,14.0,Spain,Male,Savings,True,False,6
4826,0.0,654.0,47.0,10.0,170481.98,46.0,Netherlands,Male,FullAccess,True,False,0
4827,0.0,828.0,37.0,4.0,94845.45,68.0,France,Male,FullAccess,True,False,3
4828,82500.28,657.0,37.0,4.0,100000.325,0.0,Netherlands,Male,Savings,True,False,0
4829,175754.87,531.0,64.0,5.0,60721.4,5.0,Germany,Male,FullAccess,True,False,6
4830,109387.33,516.0,47.0,6.0,121365.45,43.0,Italy,Male,Savings,False,False,4
4831,100443.36,652.0,37.0,1.0,101693.73,6.0,Netherlands,Male,FullAccess,False,False,4
4832,83102.72,682.0,54.0,0.0,54132.93,25.0,Spain,Female,Savings,True,False,2
4833,0.0,575.0,28.0,7.0,10666.05,12.0,Netherlands,Male,Savings,True,False,0
4834,0.0,623.0,28.0,4.0,41227.67,38.0,Italy,Female,FullAccess,True,False,2
4835,0.0,652.0,40.0,7.0,10712.82,58.0,Netherlands,Female,FullAccess,True,False,1
4836,0.0,671.0,42.0,6.0,197202.48,72.0,France,Female,FullAccess,True,False,2
4837,140197.71,495.0,37.0,1.0,150720.39,74.0,Netherlands,Female,FullAccess,True,False,1
4838,105245.34,850.0,28.0,5.0,74780.13,7.0,France,Female,Savings,False,False,5
4839,0.0,630.0,37.0,5.0,79377.45,21.0,France,Male,FullAccess,False,False,4
4840,0.0,588.0,32.0,1.0,8763.87,22.0,Netherlands,Male,FullAccess,True,False,0
4841,0.0,562.0,35.0,3.0,177112.7,23.0,Germany,Male,Savings,False,False,4
4842,99097.33,740.0,37.0,4.0,85016.64,8.0,Spain,Female,Savings,True,True,2
4843,171069.39,695.0,37.0,5.0,88689.4,21.0,Italy,Male,FullAccess,True,False,6
4844,102523.88,607.0,31.0,1.0,166792.71,20.0,Netherlands,Male,Savings,True,False,0
4845,0.0,794.0,35.0,6.0,68730.91,2.0,Netherlands,Male,FullAccess,True,False,0
4846,143391.07,652.0,44.0,9.0,146891.07,44.0,Germany,Male,Savings,False,True,4
4847,106022.73,644.0,44.0,8.0,148727.42,67.0,Netherlands,Female,FullAccess,False,False,5
4848,0.0,636.0,36.0,1.0,43134.58,33.0,Netherlands,Female,Savings,True,False,1
4849,128960.21,599.0,36.0,3.0,40318.33,23.0,Netherlands,Male,FullAccess,True,False,0
4850,0.0,507.0,35.0,2.0,97633.93,35.0,France,Female,FullAccess,True,False,2
4851,0.0,682.0,48.0,7.0,100000.325,82.0,Netherlands,Female,Savings,True,False,1
4852,0.0,714.0,24.0,7.0,166335.0,65.0,France,Female,FullAccess,True,False,2
4853,126442.59,696.0,25.0,8.0,121904.44,29.0,Netherlands,Male,Savings,True,False,0
4854,0.0,599.0,51.0,5.0,175235.99,11.0,Spain,Male,Savings,True,False,6
4855,127261.35,652.0,37.0,2.0,56185.05,40.0,France,Male,Savings,True,False,3
4856,0.0,733.0,32.0,5.0,131625.14,71.0,Netherlands,Female,FullAccess,True,False,1
4857,0.0,831.0,37.0,2.0,165840.94,56.0,Netherlands,Female,Savings,False,False,5
4858,73481.05,543.0,30.0,6.0,176692.65,16.0,Netherlands,Male,Savings,True,False,0
4859,160515.37,679.0,34.0,7.0,121904.14,38.0,Netherlands,Male,Savings,True,False,0
4860,149525.34,713.0,61.0,4.0,100000.325,84.0,Germany,Female,FullAccess,True,False,2
4861,166522.78,690.0,43.0,2.0,119644.59,78.0,Netherlands,Male,Savings,False,True,4
4862,135536.5,751.0,29.0,5.0,66825.33,53.0,Netherlands,Male,Savings,True,False,0
4863,120481.69,613.0,43.0,10.0,94875.03,74.0,Germany,Female,Savings,False,True,5
4864,103421.32,701.0,28.0,1.0,76304.73,2.0,Netherlands,Male,Savings,False,False,4
4865,135658.73,698.0,33.0,5.0,39755.0,21.0,France,Male,FullAccess,False,False,4
4866,0.0,451.0,36.0,2.0,100000.325,7.0,Italy,Female,FullAccess,True,False,2
4867,94504.35,726.0,50.0,9.0,5078.9,1.0,Germany,Male,Savings,True,False,6
4868,126147.84,608.0,44.0,5.0,132424.69,28.0,Netherlands,Female,Savings,True,True,1
4869,0.0,549.0,46.0,5.0,109057.56,25.0,Netherlands,Male,Savings,True,False,0
4870,0.0,803.0,33.0,6.0,115676.61,57.0,France,Male,FullAccess,True,False,3
4871,0.0,558.0,45.0,5.0,89891.4,53.0,France,Female,FullAccess,True,True,2
4872,0.0,714.0,25.0,4.0,100000.325,54.0,France,Female,FullAccess,True,False,2
4873,0.0,805.0,45.0,9.0,189428.75,53.0,Germany,Female,Savings,True,True,2
4874,0.0,659.0,34.0,9.0,178833.34,53.0,Italy,Male,FullAccess,True,False,6
4875,0.0,738.0,62.0,10.0,42766.03,21.0,Netherlands,Male,Savings,True,False,0
4876,113635.16,635.0,35.0,2.0,90883.12,29.0,Italy,Male,Savings,True,False,6
4877,122552.48,652.0,41.0,5.0,120646.4,7.0,Netherlands,Male,FullAccess,True,False,0
4878,118899.45,531.0,31.0,2.0,41409.36,29.0,Italy,Male,FullAccess,False,False,4
4879,99713.87,694.0,29.0,5.0,112317.89,29.0,Italy,Female,Savings,False,False,5
4880,0.0,731.0,36.0,6.0,152128.36,31.0,Netherlands,Female,Savings,False,False,5
4881,134208.22,556.0,36.0,2.0,177670.57,19.0,France,Female,Savings,False,False,5
4882,0.0,647.0,41.0,1.0,189159.97,89.0,Italy,Female,OnlineBank,True,False,2
4883,137714.25,850.0,32.0,3.0,159403.68,29.0,Germany,Male,Savings,False,False,4
4884,160777.9,573.0,33.0,1.0,149536.15,7.0,Netherlands,Male,Savings,True,False,0
4885,0.0,591.0,45.0,5.0,155492.87,7.0,Netherlands,Male,FullAccess,True,False,0
4886,0.0,723.0,21.0,4.0,24847.02,68.0,Netherlands,Male,FullAccess,False,False,4
4887,102585.88,617.0,25.0,1.0,115387.4,23.0,France,Male,FullAccess,True,False,3
4888,102556.18,704.0,39.0,10.0,171971.25,68.0,Italy,Female,FullAccess,True,True,2
4889,126772.57,457.0,42.0,4.0,126106.4,25.0,Germany,Male,Savings,False,False,4
4890,158373.23,652.0,37.0,3.0,28228.35,20.0,Netherlands,Female,Savings,True,False,1
4891,0.0,651.0,34.0,5.0,138113.71,77.0,Netherlands,Male,FullAccess,True,False,0
4892,141927.1,612.0,42.0,5.0,43018.98,10.0,Germany,Male,Savings,True,False,6
4893,109876.82,652.0,47.0,1.0,83611.45,37.0,Netherlands,Male,FullAccess,True,True,0
4894,111369.79,648.0,44.0,9.0,91947.74,9.0,Germany,Male,FullAccess,True,False,6
4895,0.0,569.0,35.0,3.0,94488.82,29.0,Italy,Male,Savings,False,False,4
4896,136729.51,765.0,34.0,8.0,47058.21,70.0,Germany,Male,FullAccess,True,False,6
4897,152086.15,577.0,44.0,1.0,44719.5,15.0,Germany,Female,Savings,False,True,5
4898,127289.28,568.0,28.0,1.0,45611.51,32.0,Spain,Male,Savings,False,False,4
4899,119852.01,748.0,45.0,2.0,73853.94,86.0,Germany,Male,Savings,False,True,4
4900,0.0,573.0,38.0,4.0,196517.43,2.0,Spain,Male,FullAccess,True,False,6
4901,0.0,771.0,37.0,5.0,92914.67,29.0,Netherlands,Female,FullAccess,False,False,5
4902,0.0,763.0,35.0,9.0,31372.91,21.0,Netherlands,Male,Savings,True,False,0
4903,117183.74,410.0,35.0,7.0,109733.73,10.0,Netherlands,Female,Savings,True,False,1
4904,129907.63,728.0,33.0,8.0,36083.96,17.0,Netherlands,Male,Savings,False,False,4
4905,0.0,655.0,78.0,2.0,188435.38,21.0,Italy,Female,FullAccess,False,False,5
4906,145387.32,580.0,36.0,6.0,169963.2,25.0,Italy,Female,FullAccess,True,True,2
4907,124616.23,652.0,35.0,7.0,69320.97,19.0,Netherlands,Male,Savings,True,False,0
4908,0.0,680.0,31.0,9.0,36145.53,56.0,France,Male,FullAccess,True,False,3
4909,95808.19,383.0,48.0,8.0,137702.01,83.0,Spain,Female,Savings,False,True,5
4910,0.0,652.0,35.0,10.0,71594.26,69.0,Netherlands,Male,FullAccess,True,False,0
4911,117152.3,774.0,36.0,8.0,100000.325,34.0,Netherlands,Female,Savings,False,False,5
4912,0.0,850.0,27.0,8.0,110805.79,5.0,Germany,Female,Savings,True,False,2
4913,97023.21,681.0,47.0,9.0,2168.13,8.0,France,Male,Savings,True,False,3
4914,137687.72,631.0,37.0,8.0,190067.12,82.0,Netherlands,Female,Savings,True,False,1
4915,113348.5,614.0,37.0,3.0,77789.01,8.0,Netherlands,Female,Savings,True,False,1
4916,122109.78,704.0,24.0,10.0,127654.37,2.0,Spain,Male,Savings,True,False,6
4917,120452.4,786.0,32.0,2.0,79602.86,87.0,France,Male,FullAccess,False,False,4
4918,0.0,534.0,53.0,7.0,80619.17,1.0,France,Female,FullAccess,True,False,2
4919,54428.37,652.0,40.0,3.0,109638.78,72.0,Netherlands,Female,Savings,True,True,1
